text,Municipality ,Feature Label
"Las Comunas van a la batalla de la Producci¢n de alimentos , por el camino de Ch†vez, y vamos a vencer. 120 mil Has. pic.twitter.com/8ea9pVMRR6",Sucre,6
"@Yusnaby :Mientras Maduro sepulta la democracia,en Venezuela la gente desesperada hace cola para alimentos . pic.twitter.com/nAmLfWWdHV",Sucre,6
PDMercal Ocumare de la Costa cuenta.con capacidad de almacenamiento de 50 mil kgs de alimentos ! . @YvanJoseBello pic.twitter.com/8ygrTR3Vb5,Sucre,6
Revoluci¢n es Trabajo y mas Trabajo! #EnCarnavalPazYAlegria @MinppalOficial distribuye ste s†bado 2348TM d alimentos pic.twitter.com/Ze7ivkBKTb,Sucre,6
"44 toneladas d alimentos ma§anaSab desde Santa Ana a CarapitaAntimano,organizado xlos Dip.Dario Vivas y @aleman72psuv pic.twitter.com/6k5quBaH5Y",Sucre,6
En algunos alimentos y materias primas van + de 60 d°as sin reponer inventarios. Dios proveer†?,Sucre,6
"3 a§os con el $ 6,30 para importar alimentos y medicinas y NO HAY NI ALIMENTOS NI MEDICINAS, #CORRUPCI?NROJA",Sucre,6
"La genial idea del control de compra de alimentos ,segun la cedula , limitado a una vez por semana ,fue de la ""defensoria del pueblo""",Sucre,6
"Pdte . @NicolasMaduro : El primero sistema cambiario es a (6.30 Bs.) y garantiza medicinas, maquinarias, alimentos ; representa un 65 o 70%.",Sucre,6
Incautaron 200 toneladas de alimentos en #Caracas que estaban escondidas http:// ow.ly/IEPsK pic.twitter.com/VXWnx3AhJ1 v°a : @la_iguanatv,Sucre,6
? @noticierovv : Red de supermercados D°a a D°a pasar† a formar parte de la red de distribuci¢n de alimentos PDVAL? OTRO ROBO M?S DEL GOBIERNO,Sucre,6
Instalando los alimentos de lo que ser† la mega jornada!! @GcMercalfalcon pic.twitter.com/LVGTw0vYPk,Sucre,6
Desde CD Chivacoa @mercalyaracuy cargan alimentos para 4 CDI y 1 hospital. #PuebloContraLasMafias pic.twitter.com/71ckOCM6TN,Sucre,6
Alimentos perecederos y no perecederos despachan desde CD Chivacoa @mercalyaracuy a 37 Casas de Alimentaci¢n. pic.twitter.com/TqBf6NyfRC,Sucre,6
@VillegasPoljakE Realiz† recorrido en Plan de Manzano para distribuir alimentos al pueblo pic.twitter.com/CjrYWuKtwJ,Sucre,6
@VillegasPoljakE informa el decomiso de alimentos desde el Frente Francisco de Miranda pic.twitter.com/oN3irl1YxB,Sucre,6
@JauaMiranda denuncia utilizaci¢n de talleres mec†nicos para esconder alimentos del pueblo http:// goo.gl/r6pjli pic.twitter.com/XPUgtCa81y,Sucre,6
"La log°stica para Asunci¢n del @DvoTachira debe incluir cuidar (vigilar) la ingesta de alimentos , involucrarse en la cocina del hotel.",Sucre,6
El sucio de Pastrana declarando que a los colombianos no le permiten comprar alimentos y los sacan de las colas. Repatrialos habla paja.,Sucre,6
Anaqueles de Abasto Mercal Guanarito abastecidos para ofrecer alimentos a precios justos #ContactoConMaduroNro18 pic.twitter.com/flDLS5vBjf,Sucre,6
"El gobierno posee la red de distribuci¢n de alimentos m†s grande del pa°s, son ustedes los responsables de la crisis #MaduroElModeloFracasï",Sucre,6
Ch†vez: El tema de los alimentos es sagrado para la revoluci¢n bolivariana pic.twitter.com/kPcQhJ7M32 (V°a: @EslandesOficial ),Sucre,6
El Papa invita a repensar sistema de producci¢n y distribuci¢n de alimentos http:// peq.cc/iaXYP @NicolasMaduro @czosorio @YvanJoseBello,Sucre,6
? @kike1947 : El safari diario en b£squeda de alimentos ya es costumbre ! http://twitter.com/kike1947/status/561509019198976002/photo/1 pic.twitter.com/Z86zvlhKcJ ? Y ESTO LO RESPALDAN PA?SES DE CELAC,Sucre,6
"Sordera, ceguera, soberbia: ingredientes del agravamiento de la escasez de alimentos .",Sucre,6
Despacho de frutas hortalizas y otros alimentos para el PAE desde nuestro C.D. Ali Primera de El Tigre @MercalAnz pic.twitter.com/ZR73yu3X2g,Sucre,6
@mercal_cojedes Misi¢n Alimentaci¢n casa x casa lleva alimentos a la comunidad Sabana Grande. #ApoyoTotalADiosdado pic.twitter.com/pHHYHWb3Du,Sucre,6
"Ministro de Lamentacion, alimentaci¢n, afirm¢ que reserva de alimentos es para 2.5 meses. Interesante informaci¢n, no tiene reserva.",Sucre,6
"#AbastecimientoSeguro Porque Ocultarle al Pueblo los Alimentos ,Es Una Violacion de Los Derechos Humanos,Carcel Para Los Acaparadores.",Sucre,6
"En Vista Hermosa @MercalAnz benefici¢ a 450 personas expendiendo 6,5 ton de alimentos pic.twitter.com/5vlToQsx9v",Sucre,6
SM San Roque distribuyo 7.68 TM de alimentos atendiendo a 671 personas. @MercalAnz pic.twitter.com/6hbVvsqzbq,Sucre,6
Abastos Las Delicias de @MercalApure contin£a d°a a d°a garantizando los alimentos de la cesta b†sica al pueblo. pic.twitter.com/z2uNbasHze,Sucre,6
Compra lo necesario no le quites el derecho a otro de adquirir sus alimentos . #VzlaPaLanteConMaduro pic.twitter.com/O80eUegoNv,Sucre,6
@mercalyaracuy el fin de semana atendi¢ a 7107 familias d Bases d Misiones y ejes censales con 185 TM de alimentos . pic.twitter.com/TPoePpn9me,Sucre,6
Voceros de 89 Bases de Misiones articulan distribuci¢n de alimentos a travÇs de @mercalmonagas pic.twitter.com/CK6FhuZaRG,Sucre,6
Hoy en Macarao beneficiando 1200 personas de los Consejos Comunales organizados con 7.8 TM de alimentos #GiraExitosa pic.twitter.com/9KRrAOVmIe,Sucre,6
"@mercalyaracuy atendi¢ este s†bado a 446 personas con 9,15 TM de alimentos #GiraExitosa pic.twitter.com/WmkqfFndEq",Sucre,6
Las Redes de Distribuci¢n y Comercializaci¢n de Alimentos privadas se deben cambiar para acabar con las mafias y la guerra econ¢mica,Sucre,6
#Maduro la denuncia popular hizo posible la recuperaci¢n de alimentos y productos acaparados.,Sucre,6
Indignaci¢n me da cuando un chavista mediocre e ignorante hace se alegra en colas por compra d alimentos . No reaccionan ant tanta humilaci¢n,Sucre,6
El que conduzcas un autob£s no te hace m†s humilde ni igual a un pueblo con el que juegas al renerlo sin alimentos .,Sucre,6
"PLANTA DE DETERGENTES POLAR VALENCIA - TOMADA POR LA GN EN ESTOS MOMENTOS Y ESTA TARDE EXPROPIARON UNA DISTRIBUIDORA DE ALIMENTOS """,Sucre,6
Es crimen de lesa humanidad que la poblacion de todo un pais con grandes recursos no tenga los alimentos y las medicinas que requiere.,Sucre,6
"@YvanJoseBello en el bicentenario d san bernandino,caracas Asegurando q hay alimentos para del Pueblo @RABSA_OFICIAL pic.twitter.com/LqfEqXYJBF",Sucre,6
En @RABSA_OFICIAL San Bernardino/Caracas anaqueles repletos de Alimentos a precios justos #MaduroDefiendeLaPatria pic.twitter.com/sPAotrWmjw,Sucre,6
MADURO SE BURLA DE VENEZUELA....LE OFRECE A LOS ARABES ENVIARLES ALIMENTOS ....CUANTA BURLA SOPORTAREMOS.....CUANDO TENDREMOS DIGNIDA.,Sucre,6
"SEDE DEL PSUV EN C?CUTA COLOMBIA SE VENDE ALIMENTOS VENEZOLANOS pic.twitter.com/9QLg5EdWJK ?""",Sucre,6
"COMPREN LOS ALIMENTOS QUE NO NECESITEN NEVERA, ARROZ, GRANOS ENLATADOS, PASTAS, VELAS, BOMBONAS DE GAS, PRODUCTOS ENVASADOS LARGA DURACION..",Sucre,6
"Es injusto prohibir venta de alimentos a menores de edad, cuando muchos adolescentes ya tienen familias conformadas.",Sucre,6
Los Maduro Flores en la muralla china en relax y ell pueblo destragado en cola por alimentos .,Sucre,6
"≠ A TRAVêS DE LOS OPERATIVOS EL PUEBLO TIENE SUS ALIMENTOS GARANTIZADOS, EL LLAMADO ES ≠ LA CALMA ! #NadieParaAVzla pic.twitter.com/iLSQx3aPfr",Sucre,6
ACTIVOS EN ABASTOS SUPERMERCADOS Y SITIOS DE DISTRIBUCI?N DE ALIMENTOS PERSONAS INTENTANDO AGITAR O BUSES CON GENTE DE OTRO LUGAR DENUNCIALO,Sucre,6
""" @LeylaMartinR : Maduro y su hijo de gira por China mientras en Venezuela la gente inici¢ 2015 en cola por #Alimentos pic.twitter.com/I6DkrLEPRX",Sucre,6
"Centro de dist en @Pdval_Aragua despacha 40 TM/ Alimentos a puntos de venta, hoy. #VenezuelaProductivaNoSeDetiene pic.twitter.com/Hyi3951Hjl """,Sucre,6
M†s de 1.000 toneladas de alimentos fueron incautados en Barinas durante 2014. V°a @avnve http://www. avn.info.ve/node/279472,Sucre,6
"Autoridades desde @RABSA_OFICIAL llaman a la poblaci¢n a mantener la calma, garantizan alimentos . pic.twitter.com/scEp7YrzFd",Sucre,6
Desde ya ser†n inspeccionadas redes p£blicas de distribuci¢n de alimentos . V°a: @Mincioficial http:// goo.gl/fb/DXwgjK,Sucre,6
Oficializada creaci¢n del Centro Nac d Balance Alimentos para #ProducirPorVenezuela @CzOsorio http://www. correodelorinoco.gob.ve/nacionales/ofi cializada-creacion-centro-nacional-balance-alimentos/ ? pic.twitter.com/RQugLD0lIe,Sucre,6
Conozca los entes que fueron creados para mejorar distribuci¢n de alimentos . V°a: @la_iguanatv http:// ow.ly/GSOhy,Sucre,6
"Nuevos mecanismos mejorar†n distribuci¢n de alimentos , medicinas y otros rubros. V°a: @CiudadCCS http:// goo.gl/QPliCl",Sucre,6
Gobierno aprueba la creaci¢n del Centro Nacional de Balance de Alimentos . V°a: @primicias24 http:// goo.gl/nUkkfR,Sucre,6
"Matan a millones de personas, faltan alimentos b†sicos, todo esta carisimo, pero con las papitas de macdonalds no se metan,MA•ANA A LA CALLE",Sucre,6
Distribucion planificada @mercal_cojedes en la comunidad Limoncito mcpio. Ezequiel Zamora expendiendo 7TM alimentos pic.twitter.com/3NjZUuuWAw,Sucre,6
"CA Yaracuy trabajando para el pueblo, cargando alimentos red directa de @mercalyaracuy #2015DespliegueProductivo pic.twitter.com/3gt5sL2LCH",Sucre,6
En Anzoategui dispersan con gas lacrimogeno cola para comprar alimentos en pic.twitter.com/LfOPiA5Dvn #pensionados,Sucre,6
Mercal Guanarito al servicio de la poblaci¢n con un abastecimiento completo de alimentos @Mercalportu pic.twitter.com/XU9aEw7DBa,Sucre,6
"#RevolucionAlimentariaYProductiva en Pquia Charallave, Miranda expendiendo 30TM de alimentos para 1500 familias pic.twitter.com/rXJwcnGSZA",Sucre,6
#RevolucionAlimentariaYProductiva es Feria navide§a El Furrial con 105 tm de alimentos a precio justo pic.twitter.com/Bq1QKiC7IS,Sucre,6
3892 pers. beneficiadas con 25.3TM de alimentos Parroquia Juan de Villegas Mcpio. Iribarren en Lara @MinppalOficial pic.twitter.com/ovbfNs4vKu,Sucre,6
Enny Hernandez del Furrial: en la feria navide§a consigo todos los alimentos Dios bendiga a la misi¢n alimentaci¢n! pic.twitter.com/hB8SGBXodk,Sucre,6
"q navidades tan tristes, sin cesta tickests ,inflaci¢n ,escasez de medicamentos y alimentos y aun no abres los ojos. #pensionados #cestatik",Sucre,6
"Lamentable y cruel dilema de pensionados, o compran alimentos o medicinas.Cualquiera d las opciones pone en peligro sus vidas #pensionados",Sucre,6
Bodega M¢vil de @PdvalEnTachira con 4Mil500Kg de Alimentos benefici¢ a 200 Familias. @VielmaEsTachira pic.twitter.com/fZpxGRRqBH,Sucre,6
Miranda. Degustaci¢n de alimentos 4s en estaci¢n del ferrocarril. Charallave. #2015A§oDeProducci¢nYExportaci¢n pic.twitter.com/zvEEbkfbBr,Sucre,6
Hasta las 5 de la tarde estar† activa la Feria Navide§a de nuestra #sedeccs . ≠ Alimentos y regalos a buenos precios! pic.twitter.com/6kG6un9aJ6,Sucre,6
Inspectores socialistas del edo Zulia se benefician con jornada de alimentos a precios justos pic.twitter.com/hZn5XooaJ2,Sucre,6
"CARAMBA!!!@GenPenaloza: JULIO MONTOYA a 6 empresas ficticias de alimentos con la misma direccion les asignaron $615 millones preferenciales""",Sucre,6
"Ah° est†, venezolanos cruzando la frontera para comprar alimentos y medicinas. Puente Sim¢n Bolivar. No hay crisis ! pic.twitter.com/Uhyi4UA9Up",Sucre,6
"@AnonymissNegra : localizan sin vida a 2Hermos en su cuarto, al parecer ten°an 3Dias sin alimentos .Santa Rita,Zulia pic.twitter.com/HUr5DVI0Px",Sucre,6
""" @YANSELIS : #concluOEA AYUDEN AL PUEBLO VENEZOLANO NO NOS ABANDONEN ES VERDAD NOS TIENEN HUMILLADOS EN COLAS SIN CASI ALIMENTOS S.O.S""",Sucre,6
"#LorenzoEsEscasez de alimentos , de humanismo, de Çtica, de vergÅenza y dem†s valores humanos... @Kchamaure . @lubrio",Sucre,6
@TITORODRIGUEZZ : #OEAMaduroAsesinaAVzla SIN alimentos y SIN medicinas @NaranjaRA @lizardo_jesus @ElPoliTwico pic.twitter.com/LvbRc8YXUb,Sucre,6
#protestalosfrailes los vecinos de los frailes en catia cierran la av Sucre altura de gato negro x falta de alimentos ! #FueraMaduro #RR,Sucre,6
"Dios provee de alimentos a Venezuela . @la_patilla . @trafficLARA ni§os con hambre ""NO"" #CrisisEducativaVenezuela pic.twitter.com/sL5nvWheQH """,Sucre,6
"La tarde de hoy los vecinos de #LaVega , protestaron por la falta de alimentos . Sigamos el? https://www. instagram.com/p/BGiXL-er38x/",Sucre,6
"En Carora, Nueva Esparta, Valencia, Puerto Cabello, Matur°n, Boca de Uchire y Caracas protestan por falta de alimentos . #7Jun",Sucre,6
"Hoy, D°a Nacional del Adulto Mayor en Vzla, nada que celebrar, pensiones miserables que no alcanzan, sin alimentos ni medicinas! P†gameBonos",Sucre,6
En Palo Verde protestan por falta de agua y en otros puntos del pa°s por falta de alimentos aunado a la delincuencia.,Sucre,6
El que le tenga miedo a otra lista TAZCON recuerda que es peor estar en la lista de la morgue por inseguridad por falta de alimentos etc...,Sucre,6
Hoy @CORP_PDMERCAL atendiendo al c.c cmdte Chavez con Plan de abastecimiento alimentos . Segun censo Casaxcasa. pic.twitter.com/jHyiDx7i6U,Sucre,6
"Participando en el 2do Encuentro del Sistema Popular de Distribucion de Alimentos , fortaleciendo los CLAP. pic.twitter.com/DFH4IVB2op",Sucre,6
En Venezuela tenemos que saber valorar empresas como Polar que trabajan a diario para producir alimentos de calidad.,Sucre,6
14.- Las Jornadas de Mercal son generalmente un fraude. Los alimentos Regulados nunca llegan a los ciudadanos. #BachaquerosPSUV,Sucre,6
"13.- Las estructuras del PSUV, UBCH, FFM, CComunales, reciben alimentos , y los revenden. #BachaquerosPSUV",Sucre,6
"12.- Dentro de Mercal, PDVAL y CASA, hay funcionarios que entregan toneladas de alimentos a la estructura del PSUV. #BachaquerosPSUV",Sucre,6
#DomenicoHellmeyer y la propuesta de distribuci?n de alimentos del municipio @Chacao http:// klou.tt/h7madbjnmg3,Sucre,6
Asegura Dip. @CEBerrizbeitia que compras de alimentos por parte del Gobierno ten°an un 33% de sobreprecio por cada rubro. #Sesi¢nAN,Sucre,6
Boicot a la cerveza polar en cerros y barrios. Queremos camiones de comida.Desvias los alimentos al este. @NicolasMaduro #ResteadosConMaduro,Sucre,6
Dip. @JulioBorges sugiere que el debate debe centrarse en plantearse el reto de ser un pa°s que venda alimentos a otros. #Sesi¢nAN,Sucre,6
"Basado en encuestas de opini¢n, el Prof. Espa§a expone que parte de la poblaci¢n tarda m†s de 10 horas en conseguir alimentos . #Sesi¢nAN",Sucre,6
La b£squeda de alimentos afecta la escolaridad de los ni§os. Cerca del 30% falta a clases un d°a a la semana para ayudar a su familia.,Sucre,6
®C¢mo es posible que la inflaci¢n de alimentos haya sigo de 400% en el a§o 2015? #PreguntaleANicolas,Sucre,6
". @JulioBorges : Como cuarta propuesta est† la ?Ley de Cestaticket, de alimentos y de medicinas para los jubilados?. #FortalecerLaUnidad """,Sucre,6
"http://www. maduradas.com/el-saqueo-del- siglo-revelan-como-funcionarios-del-regimen-robaron-mas-de-25-millardos/ ? ESTO ES GRAV?SIMO. ®SERA POR ESTE SAQUEO QUE VENEZUELA ESTA QUEBRADA? NO HAY PRODUCCI?N, ALIMENTOS , NI MEDICINAS",Sucre,6
El 6-Dic.el pueblo votara por la profundizaci¢n del socialismo o por los empresarios que le esconden los alimentos y que gobernaron la 4taRP,Sucre,6
"Las colas no son solo para alimentos , los enfermos tambiÇn las hacen para sus medicinas #MaduroIncapaz @maximo_sanchez",Sucre,6
Que incongruencia Cjl @maximo_sanchez ®Si los alimentos aumentaron 100% como el salario m°nimo solo aumento un 30%? pic.twitter.com/8wineHPunB,Sucre,6
"#LaPatriaNoSeNegocia Polar no produce alimentos ,vendeCerveza importa casi todo,recibido5.200ML$Pref pic.twitter.com/mPMmvD6hpH "" @DanielPSUV",Sucre,6
Madres productoras de @Fundaproal3R siembran alimentos para la Patria! #ContactoConMaduroNro41 pic.twitter.com/wGq5qULXOJ,Sucre,6
. @FP_Lara implementa pol°ticas alimentarias para la distribuci¢n de alimentos a Casas de Alimentaci¢n @czosorio pic.twitter.com/IBYtOe2d8c,Sucre,6
Leales al legado del Comandante Ch†vez!! Comprometidos con la producci¢n comunal de alimentos !! #EnLaCalleXLaPaz pic.twitter.com/CVRnBzR24u,Sucre,6
@Fundaproal3R ofrece alimentos elaborados por nuestras productoras en mercado comunal del edo. Lara pic.twitter.com/gggh5LHjSv,Sucre,6
En Venezuela la excepci¢n es la que hace el Estado al privar al pueblo de los alimentos y generar hambre,Sucre,6
Desde Portuguesa atendemos al pueblo con #SabadoDeMisionAlimentacion distribuyendo 913.24 toneladas de alimentos pic.twitter.com/FaQrA8iYGz,Sucre,6
Gracias a la polar tenemos alimentos . pic.twitter.com/kbTo4YNGMo,Sucre,6
"Mientras en Venezuela los Colombianos le dan casas, trabajo, carros y se roban los alimentos . pic.twitter.com/TRBcbVmgxL",Sucre,6
@MisionNevado muchas gracias x la donaci¢n de alimentos de perrarina y arroz para los perros-gatos Terreno Palo Verde pic.twitter.com/eTnDmT3GT4,Sucre,6
@NicolasMaduro Bachaqueros Colombianos son arrechos para ROBARLE los alimentos a Venezolanos #CierreDeLaFronteraYA pic.twitter.com/0WdMUJ4ACr,Sucre,6
Equipo de @Fundabit distribuye alimentos a los compa§eros afectados por las lluvias en Guasdualito pic.twitter.com/VTZiHhlG0u,Sucre,6
"COCINA Y DESPENSA : Es la estancia en la que guardas, preparas y cocinas los alimentos y la despensa? https:// instagram.com/p/43194Cj_aH/",Sucre,6
Misi¢n Alimentaci¢n desplegada garantizando alimentos a nuestros hermanos de Guasdualito @NicolasMaduro @czosorio pic.twitter.com/89MRT9slGD,Sucre,6
Exigimos la liberaci¢n de nuestro #EEPISTA @fredrickesteban que por exigir alimentos en el bicentenario se lo llevaron preso! #justicia #UCV,Sucre,6
"Hoy por la continuaci¢n del hampa, miseria, muerte, escasez de alimentos , corrupci¢n. Eso significa votar PSUV. pic.twitter.com/GDKvIQEgTV",Sucre,6
No deja de ser extra§o que en menos de 2 meses hayan ocurrido volcamientos de 9 gandolas con alimentos y los saqueos inmediatos.,Sucre,6
GNB ZULIA retiene mas de 80 Toneladas de Alimentos en ese Estado #VenezuelaDependeDeTi @ConElMazoDando @jennygilo pic.twitter.com/FoBoDUygRb,Sucre,6
"Ya el venezolano no sabe que hacer, precios de alimentos rebasan el bolsillo. Venezuela necesita un #cambioYA pic.twitter.com/FVm19BB5I0",Sucre,6
"Garantizamos tu seguridad Alimentaria FP_Monagas se distribuy¢ 42,3TM de alimentos #JornadasACieloAbierto @czosorio pic.twitter.com/AG4zDaM6ii",Sucre,6
Si la gente no encuentra alimentos ni medicina y encima ni luz ni agua adonde es que no quiere llevar la fulana revoluci¢n.,Sucre,6
"Mega decomiso: incautan m†s de 200 toneladas de alimentos en el Zulia http:// ow.ly/MFJmJ pic.twitter.com/k36CHyIJPM +""",Sucre,6
"GNB ZULIA decomis¢ 200 toneladas de alimentos y 24 mil litros de aceite en Maracaibo http:// dld.bz/dCMFV pic.twitter.com/jviKeyhjH1 """,Sucre,6
"GNB ANZO?TEGUI retiene m†s de 5 Toneladas de alimentos en ese Estado http:// ow.ly/MrRqQ http:// ow.ly/i/aDuFN """,Sucre,6
No a la entrega de dolares a empresarios acaparadores de alimentos y productos de primera necesidad mano dura... pic.twitter.com/OOGKUdtu3H,Sucre,6
LOS ALIMENTOS DEBER?AN DAR FUERZA VITAL Solamente una comida hecha con buen †nimo contendr† tambiÇn? https:// instagram.com/p/13FcShj_QQ/,Sucre,6
En realidad no es de acceso a medicamentos es de control as° lo hemos vivido para los alimentos,Sucre,6
.Charla del Trompo de los Alimentos en la U.E Anibal Dominicci sector Pozuelos @MarilynDiLuca @czosorio @innvzla pic.twitter.com/hnfy4eFMSV,Sucre,6
@Dinorahfiguera ?Recordemos la pÇrdidas de 130.000 toneladas de alimentos ?...y todav°a no hay detenidos por el hecho http://www. diariolasamericas.com/5140_noticias- destacadas/3053308_enterese-porque-trasladan-prision-melgen-amigo-menendez.html ?,Sucre,6
"GNB ZULIA desmantela caleta donde se hallaron 5 TN alimentos y 6.600 lts. Combustible en Mara. pic.twitter.com/1p2RpYCChH """,Sucre,6
Alimentos Polar denuncia desv°o de m†s de 200 mil kilos de Harina P.A.N hacia Pdval - http:// bit.ly/1PJH9Dc .',Sucre,6
"Tanta corrupci¢n desatada y con tantas necesidades de alimentos , medicinas... https:// twitter.com/unaiamenabar/s tatus/587817409723129856 ?",Sucre,6
Felipe Gonz†lez: Venezuela est† peor de lo que estuvo Cuba http:// tinyurl.com/kekq2yr LOS VENEZOLANOS NO BUSCAN ALIMENTOS EN BASUREROS. ANIMAL,Sucre,6
"Los dollares que te niegan para viajar son los mismos q niegan a la industria medica, alimentos y a las empresas q necesitan producir",Sucre,6
8 alimentos que dan vida a tu coraz¢n http:// buff.ly/1OUapXr pic.twitter.com/JRYGDskHbc,Sucre,6
11 alimentos que te dar†n saciedad http:// ow.ly/LfEZ9 pic.twitter.com/xvUzeErCv2,Sucre,6
GNB ZULIA retiene casi 100 toneladas de alimentos regulados en el Puente Sobre el Lago http:// noticiaaldia.com/2015/04/gnb-re tiene-casi-100-toneladas-de-alimentos-regulados-en-el-puente-sobre-el-lago/ ?,Sucre,6
"Hoy 7 de abril se conmemora el ""D°a Mundial de la Salud"" teniendo como tema en 2015 La Inocuidad de los alimentos . pic.twitter.com/Ovcv4YX2aK",Sucre,6
". @Mercal_Sucre realiz¢ distribuci¢n en Base Misiones San Fernando beneficiando a 856 Flias. con 24,52Tm d alimentos pic.twitter.com/2PibYAKL8B",Sucre,6
"""Jornada @Pdval_Miranda1 ofrece 32MilKg Alimentos a 2Mil Pers. Ciudad Socialista BelÇn Guarenas. @czosorio "" pic.twitter.com/PFaYxz7YYc",Sucre,6
@rafamoreno25 @GenPenaloza 98%de impunidad en los delitos cometidos robos asaltos asesinatos y compras de armas no de alimentos ni medicinas,Sucre,6
". @Mercal_Sucre beneficio 3627 familias de Base de Misiones Jaguey de Luna con 33,45 Tm de alimentos pic.twitter.com/46Aws3JmlX",Sucre,6
Poder popular participar† en la supervisi¢n de la distribuci¢n de alimentos en todo el pa°s http://www. avn.info.ve/node/293932 . @czosorio RT,Sucre,6
"Mega Jornada PDMercal, la cual distribuy¢ 12Tm d alimentos beneficiando a m†s d 600 personas en el Edo. Falc¢n pic.twitter.com/8AHwoUo1GI",Sucre,6
Estamos asegurando los alimentos al Pueblo y a la vez impulsando toda la producci¢n nacional @NicolasMaduro pic.twitter.com/Gbf5xY4ztp RT,Sucre,6
. @MercalAragua presente atendiendo a m†s d 800 familias del sector Los Jardines con 16 TM d alimentos a precio justo pic.twitter.com/lyYXpufXCe,Sucre,6
. @CORP_PDMERCAL hoy de la mano con el pueblo desde la Rinconada con m†s de 80TM de alimentos @czosorio pic.twitter.com/9CvxF669wT,Sucre,6
7.9 TM de alimentos a precios regulados y subsidiados fueron distribuidos por @mercaltachira pic.twitter.com/nIAcU8SJ7B,Sucre,6
El pueblo muy entusiasta acudi¢ hoy a la megajornada que se efectu¢ en la Rinconada! Alimentos para el soberano! RT pic.twitter.com/2JpuWKXVqJ,Sucre,6
"""No hay medicinas ni alimentos porque unos corruptos rojos rojitos se robaron 350.000 millones de d¢lares y no pasa nada.""",Sucre,6
? @Pr1meroJusticia : . @Dinorahfiguera : ?Protestamos frente a la humillaci¢n de tener que hacer grandes colas para adquirir alimentos ?,Sucre,6
Garantizadas 9.000 toneladas de alimentos para Nueva Esparta esta Semana Santa http://www. avn.info.ve/node/293402 #VenezuelaEsEsperanza . @czosorio,Sucre,6
LA POLICIA ATACANDO A LOS MANIFESTANTE Q RECLAMAN ALIMENTOS Y VIVIENDA. NO NO ES VENEZUELA ESO ES EN ESPA•A DE RAJOY pic.twitter.com/dg8plEluEY,Sucre,6
@mercalbarinas anaquelando los alimentos para pr¢xima Inauguracion de primer Pdmercal en la Entidad pic.twitter.com/LGizjY04b3,Sucre,6
Fonden destino 8782 millones para compra de alimentos ! . @YvanJoseBello @RedVenezuelaANZ RT http://www. elmundo.com.ve/noticias/econo mia/politicas-publicas/fonden-destino-mas-de-bs--8-782-millones-para-comp.aspx ? pic.twitter.com/WrWJx1bHHn,Sucre,6
Misi¢n Alimentaci¢n CasaxCasa de @mercalmonagas ha beneficiado en marzo a m†s d 5mil flias con 120TM d alimentos pic.twitter.com/mt9tsq2hyB,Sucre,6
Activados este s†bado 455 operativos para la distribuci¢n de alimentos a precios justos http://www. avn.info.ve/node/292300 . @NicolasMaduro RT,Sucre,6
. @mercaldamacuro distribuye 15.89TM de alimentos beneficiando a la comunidad Los Cocos en el estado Delta Amacuro pic.twitter.com/BBtTkOO5NP,Sucre,6
"MIENTRAS EN VENEZUELA EL PUEBLO HACE COLAS PARA COMPRAR ALIMENTOS , EN CADIZ, ESPA•A HACEN COLAS X AYUDA PARA COMER pic.twitter.com/TYgEaHQJlJ",Sucre,6
". @mercalapure cuenta con Abasto Mercal, Super Mercal y 4 Centros de Distribuci¢n para llevar alimentos al pueblo. pic.twitter.com/mTbNHVUsmR",Sucre,6
"Amanecen kilomÇtricas colas para comprar alimentos regulados! Ahora culpa culpa quien? Bachaqueo, guerra econ¢mica, la 4ta, Obama?",Sucre,6
"Cuanto siento Ver madres hacer cola para Ver si ""Consiguen"" alimentos , El Gobierno preocupado x los gringos",Sucre,6
Denigrante y humillante pasar horas bajo el sol en colas para comprar alimentos regulados en un rico pa°s petrolero...,Sucre,6
"Centro de Caracas y cercan°as de Miraflores FULL de colas para comprar alimentos regulados! Wow deben cantar todos ""PatriaQuerida""",Sucre,6
.Taller de Higiene y Manipulaci¢n de los Alimentos dirigido a madres procesadoras del Mcpio Guanta @YvanJoseBello pic.twitter.com/TC5fiTxciC,Sucre,6
GNB ZULIA reporta en el Puente sobre El Lago la retenci¢n de 5 TN de alimentos para animales domÇsticos. pic.twitter.com/9dtLnHBwIs,Sucre,6
"La gloriosa GNB en La Candelaria vigilan las colas para comprar alimentos racionados, con 'peinilla en mano' lo veo y no lo creo!",Sucre,6
La Misi¢n Alimentaci¢n ha distribuido 46.530 toneladas de alimentos en 2015 - http://www. noticias24.com/venezuela/noti cia/276633/mision-alimentacion-ha-distribuido-46-530-toneladas-de-alimentos-en-2015/ ? . @YvanJoseBello,Sucre,6
". @YvanJoseBello Este fin de semana atendi¢ 378 operativos, 389 mil personas beneficiadas para 2435 TM alimentos ≠ RT pic.twitter.com/7H8yuJO9Aq",Sucre,6
70 toneladas de alimentos ha vendido Pdval El Amparo de Cojedes a un mes de inaugurado http://www. avn.info.ve/node/287943 V°a @avnve #NoMasImperialismo,Sucre,6
Desde Palo Verde exigimos #NoMas escasez de alimentos . Hay dolares para balas y no para alimentos @VPJuventudSucre pic.twitter.com/IGbyagSINi,Sucre,6
